record_id,split,crop_label,real_frame_count,total_frames,zero_fill_fraction,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_last_frame_mean,evi_mean,evi_std,evi_min,evi_max,evi_last_frame_mean
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9214904_75.1263699,train,coconut,3,8,0.625,0.611923,0.097937,0.480399,0.824353,0.696271,0.652093,0.131634,0.0,1.0,0.745633
gov_BANTVALA_KAVALAMUDURU_2020_Kharif_coconut_12.9395263_75.1346922,train,coconut,3,8,0.625,0.625093,0.102983,0.493723,0.827008,0.711852,0.657145,0.129474,0.494996,1.0,0.752647
gov_BANTVALA_KAVALAMUDURU_2020_Kharif_coconut_12.9375714_75.1394078,train,coconut,3,8,0.625,0.620694,0.101503,0.488257,0.826865,0.704464,0.6559,0.130786,0.0,1.0,0.748429
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9274573_75.1222546,train,coconut,3,8,0.625,0.616666,0.100574,0.467166,0.824353,0.709602,0.652703,0.133892,0.0,1.0,0.75164
gov_BANTVALA_KARPE_2020_Kharif_coconut_12.9808554_75.0138332,train,coconut,4,8,0.5,0.596525,0.10211,0.410922,0.825686,0.712824,0.652067,0.176676,0.0,1.0,0.739709
gov_BANTVALA_KARPE_2020_Kharif_coconut_12.9735627_75.0226703,train,coconut,4,8,0.5,0.61976,0.101908,0.42805,0.828295,0.728653,0.680234,0.159791,0.0,1.0,0.767672
gov_BANTVALA_KARPE_2020_Kharif_coconut_12.9914_75.0206955,train,coconut,4,8,0.5,0.577189,0.099114,0.42188,0.825686,0.703419,0.648625,0.170268,0.0,1.0,0.730798
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9299681_75.1220065,train,coconut,3,8,0.625,0.619119,0.10154,0.467166,0.824353,0.714638,0.654421,0.131652,0.0,1.0,0.754764
gov_BANTVALA_KAVALAMUDURU_2020_Kharif_coconut_12.93694_75.13962,train,coconut,3,8,0.625,0.619688,0.101701,0.488257,0.826865,0.704911,0.656054,0.131463,0.0,1.0,0.750293
gov_BANTVALA_KARPE_2020_Kharif_coconut_12.9764799_75.0159393,train,coconut,3,8,0.625,0.643362,0.121472,0.42463,0.825686,0.716276,0.666708,0.144421,0.0,1.0,0.759495
gov_BANTVALA_KARPE_2020_Kharif_coconut_12.9817182_75.014024,train,coconut,4,8,0.5,0.595984,0.101649,0.410922,0.825686,0.712019,0.652551,0.17439,0.0,1.0,0.739326
gov_BANTVALA_KARPE_2020_Kharif_coconut_12.9950724_75.0194938,train,coconut,4,8,0.5,0.577094,0.099716,0.42188,0.827927,0.704267,0.649054,0.163748,0.0,1.0,0.73054
gov_BANTVALA_KARPE_2020_Kharif_coconut_12.9746526_75.0158128,train,coconut,4,8,0.5,0.602703,0.104977,0.410922,0.828295,0.717273,0.655181,0.178047,0.0,1.0,0.745344
gov_BANTVALA_KARPE_2020_Kharif_coconut_12.993009_75.0169269,train,coconut,4,8,0.5,0.581147,0.099161,0.42188,0.818977,0.705591,0.650836,0.164551,0.0,1.0,0.731804
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9342076_75.1305857,train,coconut,3,8,0.625,0.615856,0.102535,0.483073,0.826865,0.708846,0.652665,0.13221,0.0,1.0,0.758058
gov_BANTVALA_KAVALAMUDURU_2020_Kharif_coconut_12.9376644_75.1396323,train,coconut,3,8,0.625,0.620985,0.10152,0.488257,0.826865,0.70464,0.656044,0.130683,0.0,1.0,0.74842
gov_BANTVALA_KAVALAMUDURU_2020_Kharif_coconut_12.9321891_75.1370708,train,coconut,3,8,0.625,0.61041,0.101683,0.478976,0.82966,0.711579,0.648998,0.135017,0.0,1.0,0.757756
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9294961_75.1308187,train,coconut,3,8,0.625,0.610483,0.101314,0.478976,0.824353,0.712443,0.64384,0.132565,0.0,1.0,0.753905
gov_BANTVALA_KARPE_2020_Kharif_coconut_12.9857789_75.0190332,train,coconut,4,8,0.5,0.58565,0.099045,0.410922,0.825686,0.707331,0.650569,0.168295,0.0,1.0,0.735444
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9196567_75.0976883,train,coconut,4,8,0.5,0.56544,0.097847,0.442212,0.825555,0.714304,0.605776,0.165433,0.0,1.0,0.758688
gov_BANTVALA_KAVALAMUDURU_2020_Kharif_coconut_12.9387235_75.1353956,train,coconut,3,8,0.625,0.623563,0.102522,0.493723,0.826865,0.709301,0.656344,0.129669,0.0,1.0,0.750031
gov_BANTVALA_IRVATTURU_2020_Kharif_coconut_12.9705269_75.1266227,train,coconut,3,8,0.625,0.637248,0.107255,0.428015,0.815146,0.711492,0.668784,0.134139,0.0,1.0,0.765624
gov_BANTVALA_CHENNAITTODI_2020_Kharif_coconut_12.9663849_75.0866744,train,coconut,4,8,0.5,0.58935,0.096299,0.459377,0.833058,0.689879,0.643055,0.162137,0.0,1.0,0.754117
gov_BANTVALA_CHENNAITTODI_2020_Kharif_pepper_12.9659968_75.0865532,train,pepper,4,8,0.5,0.590549,0.096764,0.459377,0.833058,0.692,0.643961,0.162011,0.0,1.0,0.755712
gov_BANTVALA_KARPE_2020_Kharif_coconut_12.9625349_75.0170866,train,coconut,4,8,0.5,0.622672,0.104101,0.434993,0.829562,0.724465,0.67343,0.160686,0.0,1.0,0.754642
gov_BANTVALA_KADABETTU_2020_Kharif_coconut_12.9402793_75.0991267,train,coconut,4,8,0.5,0.572119,0.098302,0.465568,0.824878,0.717341,0.611063,0.155887,0.0,1.0,0.760429
gov_BANTVALA_KAVALAMUDURU_2020_Kharif_coconut_12.932075_75.14043,train,coconut,3,8,0.625,0.612619,0.102621,0.478976,0.82966,0.711655,0.653489,0.138169,0.0,1.0,0.758902
gov_BANTVALA_KADABETTU_2020_Kharif_coconut_12.9352082_75.1003744,train,coconut,3,8,0.625,0.593244,0.104954,0.458877,0.824878,0.725164,0.643612,0.165723,0.0,1.0,0.765012
gov_BANTVALA_CHENNAITTODI_2020_Kharif_coconut_12.9762345_75.0988351,train,coconut,4,8,0.5,0.5739,0.092742,0.465971,0.820969,0.65758,0.623998,0.152752,0.0,1.0,0.749517
gov_BANTVALA_CHENNAITTODI_2020_Kharif_coconut_12.9660855_75.086542,train,coconut,4,8,0.5,0.590375,0.096661,0.459377,0.833058,0.691701,0.643852,0.16197,0.0,1.0,0.755418
gov_BANTVALA_CHENNAITTODI_2020_Kharif_coconut_12.9657173_75.0900233,train,coconut,4,8,0.5,0.58237,0.094562,0.465971,0.833058,0.67844,0.637072,0.163135,0.0,1.0,0.750008
gov_BANTVALA_IRVATTURU_2020_Kharif_coconut_12.9621269_75.1306111,train,coconut,3,8,0.625,0.637438,0.107235,0.5,0.827724,0.7163,0.665193,0.13092,0.5,1.0,0.756912
gov_BANTVALA_CHENNAITTODI_2020_Kharif_coconut_12.9605076_75.0891638,train,coconut,4,8,0.5,0.590824,0.098074,0.465971,0.833058,0.694703,0.641024,0.157921,0.0,1.0,0.757363
gov_BANTVALA_CHENNAITTODI_2020_Kharif_pepper_12.960503_75.0891489,train,pepper,4,8,0.5,0.591127,0.098126,0.465971,0.833058,0.69496,0.641313,0.157695,0.0,1.0,0.757631
gov_BANTVALA_CHENNAITTODI_2020_Kharif_coconut_12.9634473_75.0837381,train,coconut,4,8,0.5,0.5993,0.097976,0.459377,0.833058,0.70237,0.65256,0.159698,0.0,1.0,0.760062
gov_BANTVALA_CHENNAITTODI_2020_Kharif_pepper_12.9635458_75.084185,train,pepper,4,8,0.5,0.598585,0.097951,0.459377,0.833058,0.702252,0.651564,0.159631,0.0,1.0,0.760071
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9266963_75.1102653,train,coconut,3,8,0.625,0.597611,0.101021,0.467166,0.811957,0.705877,0.649434,0.155793,0.0,1.0,0.745529
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9801798_75.0687107,train,coconut,4,8,0.5,0.588003,0.101574,0.419736,0.816337,0.7079,0.651907,0.16395,0.0,1.0,0.746853
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9190911_75.0895184,train,coconut,4,8,0.5,0.590794,0.103642,0.437818,0.821974,0.721133,0.634242,0.159565,0.0,1.0,0.762918
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9824026_75.0505051,train,coconut,4,8,0.5,0.606847,0.098941,0.437534,0.82574,0.710603,0.660894,0.15465,0.0,1.0,0.755779
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9082068_75.1040263,train,coconut,3,8,0.625,0.582867,0.100423,0.462095,0.825555,0.699704,0.644384,0.170192,0.0,1.0,0.760033
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9690039_75.0662386,train,coconut,4,8,0.5,0.604972,0.100493,0.461328,0.818605,0.707718,0.664823,0.152474,0.0,1.0,0.756517
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9287475_75.1116866,train,coconut,3,8,0.625,0.60451,0.100303,0.467166,0.813297,0.707323,0.651396,0.150134,0.0,1.0,0.74392
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9220956_75.0993518,train,coconut,4,8,0.5,0.563222,0.097157,0.458877,0.825555,0.714263,0.601561,0.162469,0.0,1.0,0.757517
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9708314_75.069094,train,coconut,4,8,0.5,0.599204,0.100313,0.443243,0.816337,0.711378,0.659853,0.157303,0.0,1.0,0.756184
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9283031_75.1126472,train,coconut,3,8,0.625,0.605678,0.099801,0.467166,0.811957,0.704907,0.652837,0.148391,0.0,1.0,0.744332
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9294613_75.1146933,train,coconut,3,8,0.625,0.612396,0.100124,0.467166,0.813297,0.708851,0.6575,0.139304,0.0,1.0,0.749659
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9891373_75.048024,train,coconut,4,8,0.5,0.610366,0.097916,0.411617,0.82574,0.707826,0.666623,0.151975,0.0,1.0,0.756192
gov_BANTVALA_KUDAMBETTU_2020_Kharif_coconut_12.9491387_75.1037853,train,coconut,3,8,0.625,0.609143,0.100998,0.479111,0.822206,0.704641,0.658458,0.147302,0.0,1.0,0.760036
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9889869_75.0542068,train,coconut,4,8,0.5,0.598332,0.099598,0.411617,0.812862,0.699335,0.660999,0.156367,0.0,1.0,0.75077
gov_BANTVALA_KUDAMBETTU_2020_Kharif_coconut_12.9465416_75.1049527,train,coconut,3,8,0.625,0.609937,0.102235,0.465568,0.822206,0.716469,0.656529,0.148823,0.0,1.0,0.76334
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.97269_75.0647967,train,coconut,4,8,0.5,0.600145,0.102809,0.437534,0.818605,0.720557,0.660877,0.157153,0.0,1.0,0.76042
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9349883_75.01912,train,coconut,4,8,0.5,0.607018,0.097437,0.44947,0.826676,0.706897,0.675446,0.158563,0.0,1.0,0.75735
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9790133_75.06586,train,coconut,4,8,0.5,0.587405,0.102722,0.419736,0.818605,0.711897,0.651545,0.168184,0.0,1.0,0.751859
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9315517_75.026065,train,coconut,4,8,0.5,0.616423,0.097228,0.44947,0.811174,0.699491,0.684181,0.152181,0.0,1.0,0.759398
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9829283_75.046815,train,coconut,4,8,0.5,0.614412,0.096088,0.411617,0.82574,0.70578,0.666877,0.144749,0.0,1.0,0.754551
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9405315_75.0186612,train,coconut,4,8,0.5,0.611351,0.096956,0.461453,0.827916,0.705014,0.680566,0.154503,0.0,1.0,0.753207
gov_BANTVALA_KUKKIPADI_2020_Kharif_pepper_12.981565_75.0474983,train,pepper,4,8,0.5,0.614735,0.097647,0.437534,0.82574,0.70907,0.667176,0.147629,0.0,1.0,0.75814
gov_BANTVALA_KUDAMBETTU_2020_Kharif_coconut_12.9463436_75.1016827,train,coconut,3,8,0.625,0.605399,0.101574,0.465568,0.823009,0.713284,0.652887,0.152739,0.0,1.0,0.759515
gov_BANTVALA_KUDAMBETTU_2020_Kharif_coconut_12.9479658_75.102852,train,coconut,3,8,0.625,0.607369,0.101076,0.479111,0.822206,0.708776,0.655383,0.148859,0.0,1.0,0.759738
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9351546_75.0244655,train,coconut,4,8,0.5,0.618316,0.097315,0.44947,0.826676,0.703368,0.684545,0.153033,0.0,1.0,0.757818
gov_BANTVALA_KUDAMBETTU_2020_Kharif_coconut_12.940117_75.1055567,train,coconut,3,8,0.625,0.600801,0.102674,0.465568,0.822206,0.717251,0.650235,0.154961,0.0,1.0,0.759293
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9226146_75.0148045,train,coconut,4,8,0.5,0.608118,0.097125,0.44947,0.824166,0.716871,0.671338,0.151025,0.0,1.0,0.754615
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9310775_75.0222196,train,coconut,4,8,0.5,0.613243,0.0997,0.44947,0.826676,0.713764,0.682641,0.158707,0.0,1.0,0.765659
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9761269_75.0713671,train,coconut,4,8,0.5,0.592895,0.100617,0.419736,0.816337,0.71068,0.656924,0.165691,0.0,1.0,0.757955
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9209371_75.0023166,train,coconut,4,8,0.5,0.601617,0.100734,0.455172,0.818407,0.725928,0.658719,0.157226,0.0,1.0,0.763113
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.858464_75.1444132,train,coconut,3,8,0.625,0.602274,0.116449,0.431452,0.820938,0.703676,0.635849,0.148124,0.0,1.0,0.728819
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.93518_75.0244231,train,coconut,4,8,0.5,0.618206,0.09736,0.44947,0.826676,0.703617,0.684489,0.153304,0.0,1.0,0.75796
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.911339_75.0073381,train,coconut,4,8,0.5,0.608452,0.099225,0.455172,0.817561,0.721745,0.671159,0.160098,0.0,1.0,0.767383
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9756533_75.0638671,train,coconut,4,8,0.5,0.594221,0.103614,0.419736,0.818605,0.721857,0.654007,0.16445,0.0,1.0,0.762049
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9748533_75.0651267,train,coconut,4,8,0.5,0.595197,0.10321,0.419736,0.818605,0.720466,0.655163,0.163668,0.0,1.0,0.761392
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9261576_75.0237094,train,coconut,4,8,0.5,0.615172,0.099532,0.44947,0.824166,0.722474,0.684203,0.154525,0.0,1.0,0.770858
gov_BANTVALA_KUDAMBETTU_2020_Kharif_pepper_12.9464158_75.106258,train,pepper,3,8,0.625,0.611898,0.102415,0.465568,0.822206,0.717892,0.657388,0.146584,0.0,1.0,0.763603
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9872381_75.0404893,train,coconut,4,8,0.5,0.622113,0.095735,0.463447,0.827148,0.713383,0.68423,0.143094,0.0,1.0,0.760054
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9191011_75.0933562,train,coconut,4,8,0.5,0.576191,0.100713,0.437818,0.825555,0.717913,0.616132,0.164034,0.0,1.0,0.757193
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9256964_75.0228458,train,coconut,3,8,0.625,0.605204,0.106547,0.44947,0.824166,0.726378,0.661301,0.162693,0.0,1.0,0.77229
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9293787_75.0104113,train,coconut,3,8,0.625,0.601766,0.105678,0.441588,0.824166,0.728438,0.652389,0.157196,0.0,1.0,0.764361
gov_BANTVALA_KADABETTU_2020_Kharif_coconut_12.9245166_75.0892044,train,coconut,4,8,0.5,0.588737,0.099821,0.437818,0.819044,0.710138,0.63354,0.16361,0.0,1.0,0.760838
gov_BANTVALA_KUDAMBETTU_2020_Kharif_coconut_12.9568295_75.1021919,train,coconut,3,8,0.625,0.608354,0.096469,0.465971,0.825717,0.683635,0.655671,0.141316,0.0,1.0,0.749341
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.922594_75.0175959,train,coconut,4,8,0.5,0.607997,0.097941,0.44947,0.824166,0.718353,0.670032,0.153345,0.0,1.0,0.758031
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9141546_75.0962,train,coconut,4,8,0.5,0.564547,0.096023,0.437818,0.825555,0.698467,0.604726,0.161864,0.0,1.0,0.748402
gov_BANTVALA_KAVALAPADURU_2020_Kharif_pepper_12.9140678_75.0960543,train,pepper,4,8,0.5,0.565243,0.096319,0.437818,0.825555,0.698601,0.605319,0.161577,0.0,1.0,0.748255
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9138874_75.0978557,train,coconut,4,8,0.5,0.560512,0.094339,0.442212,0.825555,0.698741,0.600806,0.16266,0.0,1.0,0.750121
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.8596484_75.1419231,train,coconut,3,8,0.625,0.600148,0.116805,0.430529,0.816832,0.699386,0.6336,0.149855,0.0,1.0,0.723964
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.8694758_75.1517209,train,coconut,3,8,0.625,0.607375,0.115244,0.472376,0.823113,0.745999,0.66305,0.1658,0.0,1.0,0.776244
gov_BANTVALA_MANINALKURU_2020_Kharif_pepper_12.8691189_75.1523585,train,pepper,3,8,0.625,0.608963,0.115442,0.472376,0.823113,0.746207,0.664733,0.165509,0.0,1.0,0.776415
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9185813_75.0922001,train,coconut,4,8,0.5,0.580333,0.102237,0.437818,0.825555,0.720156,0.620801,0.162371,0.0,1.0,0.758854
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9327052_75.1241347,train,coconut,3,8,0.625,0.621131,0.10351,0.467166,0.826865,0.718635,0.65546,0.131769,0.0,1.0,0.760017
gov_BANTVALA_KUDAMBETTU_2020_Kharif_coconut_12.9600836_75.1063313,train,coconut,3,8,0.625,0.610888,0.099042,0.473637,0.817299,0.682479,0.658789,0.141407,0.0,1.0,0.754711
gov_BANTVALA_KADABETTU_2020_Kharif_pepper_12.9217259_75.0910099,train,pepper,4,8,0.5,0.584471,0.101875,0.437818,0.825555,0.717936,0.627438,0.163065,0.0,1.0,0.763511
gov_BANTVALA_KADABETTU_2020_Kharif_pepper_12.9345318_75.094186,train,pepper,4,8,0.5,0.578691,0.099845,0.458877,0.824878,0.718419,0.622885,0.162958,0.0,1.0,0.760665
gov_BANTVALA_KADABETTU_2020_Kharif_coconut_12.9349059_75.0938525,train,coconut,4,8,0.5,0.579508,0.100145,0.458877,0.824878,0.718979,0.62366,0.163179,0.0,1.0,0.761058
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.972675_75.0705767,train,coconut,4,8,0.5,0.597414,0.10091,0.461328,0.829507,0.715926,0.658232,0.161621,0.0,1.0,0.757088
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9257582_75.0125079,train,coconut,4,8,0.5,0.61112,0.09895,0.44947,0.824166,0.727542,0.676982,0.152737,0.0,1.0,0.765067
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.8574718_75.1442881,train,coconut,3,8,0.625,0.605137,0.117029,0.431452,0.820938,0.703671,0.637726,0.147815,0.0,1.0,0.728947
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9281355_75.0109529,train,coconut,4,8,0.5,0.612184,0.09937,0.441588,0.824166,0.729348,0.678816,0.154322,0.0,1.0,0.766229
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9349439_75.0311948,train,coconut,4,8,0.5,0.622274,0.096079,0.44947,0.811174,0.688465,0.68443,0.145149,0.0,1.0,0.754955
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9845799_75.0619245,train,coconut,4,8,0.5,0.587213,0.103616,0.411617,0.812862,0.713902,0.650686,0.161947,0.0,1.0,0.753902
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9309165_75.0178957,train,coconut,4,8,0.5,0.60672,0.09919,0.44947,0.826676,0.715418,0.675385,0.159432,0.0,1.0,0.763475
gov_BANTVALA_KADABETTU_2020_Kharif_coconut_12.9282795_75.0891292,train,coconut,4,8,0.5,0.586731,0.097956,0.437818,0.824878,0.70815,0.63318,0.160862,0.0,1.0,0.759796
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9266864_75.1120427,train,coconut,3,8,0.625,0.601243,0.099741,0.467166,0.811957,0.702174,0.650982,0.151871,0.0,1.0,0.743934
gov_BANTVALA_KAVALAPADURU_2020_Kharif_pepper_12.9274891_75.1120407,train,pepper,3,8,0.625,0.602816,0.099899,0.467166,0.811957,0.703664,0.651787,0.15074,0.0,1.0,0.743688
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.912567_75.094193,train,coconut,4,8,0.5,0.576189,0.10065,0.437818,0.825555,0.705169,0.615688,0.156602,0.0,1.0,0.749545
gov_BANTVALA_KAVALAPADURU_2020_Kharif_pepper_12.9125991_75.0942733,train,pepper,4,8,0.5,0.575458,0.100347,0.437818,0.825555,0.704555,0.614883,0.156723,0.0,1.0,0.74922
gov_BANTVALA_KUDAMBETTU_2020_Kharif_pepper_12.9567537_75.1077725,train,pepper,3,8,0.625,0.614038,0.098401,0.482602,0.807976,0.685696,0.657744,0.135611,0.0,1.0,0.748637
gov_BANTVALA_KADABETTU_2020_Kharif_pepper_12.928854_75.101629,train,pepper,3,8,0.625,0.588384,0.102559,0.458877,0.824878,0.716179,0.638468,0.16646,0.0,1.0,0.754133
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.882423_75.1415518,train,coconut,3,8,0.625,0.60557,0.110528,0.473124,0.818085,0.736378,0.652327,0.161359,0.0,1.0,0.770337
gov_BANTVALA_MANINALKURU_2020_Kharif_pepper_12.8824925_75.1417798,train,pepper,3,8,0.625,0.605067,0.110445,0.473124,0.818085,0.736171,0.652259,0.161346,0.0,1.0,0.770045
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.859396_75.1431175,train,coconut,3,8,0.625,0.600543,0.11645,0.431452,0.814968,0.702229,0.634146,0.148934,0.0,1.0,0.727149
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.859365_75.1421748,train,coconut,3,8,0.625,0.600757,0.116844,0.431452,0.815444,0.700035,0.634125,0.149646,0.0,1.0,0.724748
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.8560175_75.1435045,train,coconut,3,8,0.625,0.609118,0.118145,0.431452,0.820938,0.70331,0.64043,0.147029,0.0,1.0,0.728966
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9930046_75.0517529,train,coconut,4,8,0.5,0.596857,0.097893,0.411617,0.807475,0.691262,0.659264,0.158761,0.0,1.0,0.748987
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.8819277_75.1391069,train,coconut,3,8,0.625,0.608533,0.110176,0.473124,0.818085,0.736117,0.653719,0.158264,0.0,1.0,0.769845
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.8818582_75.1387739,train,coconut,3,8,0.625,0.608964,0.110163,0.473124,0.818085,0.735991,0.654424,0.156873,0.0,1.0,0.7697
gov_BANTVALA_KADABETTU_2020_Kharif_coconut_12.9324511_75.1069808,train,coconut,3,8,0.625,0.599102,0.103544,0.458877,0.819044,0.721366,0.647362,0.158309,0.0,1.0,0.754485
gov_BANTVALA_KADABETTU_2020_Kharif_coconut_12.9229434_75.098806,train,coconut,4,8,0.5,0.563977,0.0968,0.458877,0.825555,0.712455,0.602827,0.162916,0.0,1.0,0.757287
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.88851_75.1332322,train,coconut,3,8,0.625,0.610501,0.107163,0.473124,0.821132,0.729764,0.654243,0.142923,0.0,1.0,0.758128
gov_BANTVALA_KUKKIPADI_2020_Kharif_pepper_12.9853936_75.0388709,train,pepper,4,8,0.5,0.62247,0.095984,0.472554,0.827148,0.71509,0.685358,0.141567,0.0,1.0,0.761278
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9187568_74.9972082,train,coconut,4,8,0.5,0.596598,0.103273,0.455172,0.819631,0.735234,0.650518,0.159843,0.0,1.0,0.771451
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.8586788_75.1475209,train,coconut,3,8,0.625,0.599043,0.114496,0.432718,0.820938,0.704457,0.636151,0.147356,0.0,1.0,0.729194
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.8762757_75.1585975,train,coconut,3,8,0.625,0.620272,0.112125,0.475509,0.823113,0.745428,0.673174,0.156598,0.0,1.0,0.775722
gov_BANTVALA_KUKKIPADI_2020_Kharif_coconut_12.9732009_75.0697844,train,coconut,4,8,0.5,0.596794,0.101248,0.443243,0.816337,0.716335,0.656707,0.162693,0.0,1.0,0.756511
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9231821_75.0026686,train,coconut,4,8,0.5,0.603845,0.10107,0.455172,0.818407,0.72769,0.661437,0.155034,0.0,1.0,0.763059
gov_BANTVALA_KADABETTU_2020_Kharif_coconut_12.9334063_75.0929355,train,coconut,4,8,0.5,0.579832,0.09996,0.458877,0.824878,0.717872,0.624584,0.163658,0.0,1.0,0.761358
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9126717_75.0989052,train,coconut,4,8,0.5,0.558645,0.093206,0.453227,0.825555,0.696815,0.599845,0.161113,0.0,1.0,0.751181
gov_BANTVALA_KURIYALA_2020_Kharif_coconut_12.9225131_75.0100091,train,coconut,4,8,0.5,0.612056,0.098267,0.455172,0.817561,0.725132,0.676726,0.15371,0.0,1.0,0.761777
gov_BANTVALA_KADABETTU_2020_Kharif_pepper_12.9331049_75.0970047,train,pepper,4,8,0.5,0.572842,0.098695,0.458877,0.824878,0.718981,0.613673,0.161565,0.0,1.0,0.760659
gov_BANTVALA_KAILA_2020_Kharif_coconut_12.952555_75.0426206,train,coconut,4,8,0.5,0.633973,0.097128,0.481209,0.813335,0.722528,0.680203,0.127744,0.0,1.0,0.76446
gov_BANTVALA_KAILA_2020_Kharif_coconut_12.9495044_75.0435223,train,coconut,4,8,0.5,0.631332,0.096601,0.481209,0.813335,0.721435,0.677917,0.12743,0.0,1.0,0.759159
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.8826421_75.1387822,train,coconut,3,8,0.625,0.608819,0.109588,0.473124,0.818085,0.734924,0.654421,0.155823,0.0,1.0,0.768496
gov_BANTVALA_MANINALKURU_2020_Kharif_coconut_12.8834986_75.1561561,train,coconut,3,8,0.625,0.618545,0.112138,0.475509,0.823113,0.742235,0.669644,0.161034,0.0,1.0,0.770586
gov_BANTVALA_KAVALAPADURU_2020_Kharif_pepper_12.91621_75.0917734,train,pepper,4,8,0.5,0.583154,0.103539,0.437818,0.825555,0.719127,0.623011,0.16102,0.0,1.0,0.757167
gov_BANTVALA_KAVALAPADURU_2020_Kharif_coconut_12.9203617_75.1186716,train,coconut,3,8,0.625,0.608711,0.099291,0.467166,0.816631,0.699634,0.659029,0.147586,0.0,1.0,0.750342
