record_id,source,source_record_id,crop_label,crop_class_id,source_crop_name,location_hobli,location_taluk,location_village,location_district,lat,lon,year,season,survey_date,spatial_match_distance_km,temporal_match_status,tabular_source,image_source,ndvi_available,evi_available,satellite_status
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.9055231_75.2196181,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-10-23_12.9055231,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.9055231,75.2196181,2020,Kharif,2020-10-23,0.1901,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_pepper_12.9054802_75.2196344,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-10-23_12.9054802,pepper,6,Pepper (Black),KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.9054802,75.2196344,2020,Kharif,2020-10-23,0.1858,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.8991251_75.2160235,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-05_12.8991251,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8991251,75.2160235,2020,Kharif,2020-09-05,0.0774,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_pepper_12.8991429_75.2160233,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-05_12.8991429,pepper,6,Pepper (Black),KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8991429,75.2160233,2020,Kharif,2020-09-05,0.0794,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_PUTTILA_2020_Kharif_coconut_12.8939139_75.2074374,government_ogd,KOKKADA_PUTTILA_2020_Kharif_2020-10-07_12.8939139,coconut,4,Coconut,KOKKADA,Belthangady,PUTTILA,Dakshina Kannada,12.8939139,75.2074374,2020,Kharif,2020-10-07,0.1822,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_NIDLE_2020_Kharif_coconut_12.8958559_75.3924613,government_ogd,KOKKADA_NIDLE_2020_Kharif_2020-08-22_12.8958559,coconut,4,Coconut,KOKKADA,Belthangady,NIDLE,Dakshina Kannada,12.8958559,75.3924613,2020,Kharif,2020-08-22,0.1473,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9297855_75.5082561,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-09-18_12.9297855,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9297855,75.5082561,2020,Kharif,2020-09-18,0.254,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9147867_75.503925,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-09-22_12.9147867,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9147867,75.503925,2020,Kharif,2020-09-22,0.1209,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHIBAJE_2020_Kharif_coconut_12.8757199_75.4772913,government_ogd,KOKKADA_SHIBAJE_2020_Kharif_2020-10-07_12.8757199,coconut,4,Coconut,KOKKADA,Belthangady,SHIBAJE,Dakshina Kannada,12.8757199,75.4772913,2020,Kharif,2020-10-07,0.0915,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHIBAJE_2020_Kharif_pepper_12.8751294_75.4782617,government_ogd,KOKKADA_SHIBAJE_2020_Kharif_2020-10-07_12.8751294,pepper,6,Pepper (Black),KOKKADA,Belthangady,SHIBAJE,Dakshina Kannada,12.8751294,75.4782617,2020,Kharif,2020-10-07,0.1691,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9059644_75.495102,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-09-14_12.9059644,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9059644,75.495102,2020,Kharif,2020-09-14,0.1693,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9179227_75.5036992,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-10-17_12.9179227,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9179227,75.5036992,2020,Kharif,2020-10-17,0.0444,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.8851759_75.2223824,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-10-24_12.8851759,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8851759,75.2223824,2020,Kharif,2020-10-24,0.4017,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHIBAJE_2020_Kharif_coconut_12.8732383_75.4912517,government_ogd,KOKKADA_SHIBAJE_2020_Kharif_2020-10-08_12.8732383,coconut,4,Coconut,KOKKADA,Belthangady,SHIBAJE,Dakshina Kannada,12.8732383,75.4912517,2020,Kharif,2020-10-08,0.0549,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.9004638_75.2212277,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-10-25_12.9004638,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.9004638,75.2212277,2020,Kharif,2020-10-25,0.1919,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.8851975_75.2306139,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-06_12.8851975,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8851975,75.2306139,2020,Kharif,2020-09-06,0.0575,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.9037181_75.2309123,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-07_12.9037181,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.9037181,75.2309123,2020,Kharif,2020-09-07,0.212,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_pepper_12.8940829_75.2278899,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-10-24_12.8940829,pepper,6,Pepper (Black),KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8940829,75.2278899,2020,Kharif,2020-10-24,0.2085,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coffee_12.8940593_75.2278566,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-10-24_12.8940593,coffee,7,Coffee robusta,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8940593,75.2278566,2020,Kharif,2020-10-24,0.2065,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9111367_75.4977167,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-09-15_12.9111367,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9111367,75.4977167,2020,Kharif,2020-09-15,0.2305,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9058548_75.500163,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-09-26_12.9058548,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9058548,75.500163,2020,Kharif,2020-09-26,0.0615,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_NIDLE_2020_Kharif_coconut_12.8998463_75.3990658,government_ogd,KOKKADA_NIDLE_2020_Kharif_2020-08-23_12.8998463,coconut,4,Coconut,KOKKADA,Belthangady,NIDLE,Dakshina Kannada,12.8998463,75.3990658,2020,Kharif,2020-08-23,0.1184,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9182667_75.5054383,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-10-21_12.9182667,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9182667,75.5054383,2020,Kharif,2020-10-21,0.0759,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9073983_75.4943417,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-09-27_12.9073983,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9073983,75.4943417,2020,Kharif,2020-09-27,0.0136,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9213433_75.5091,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-09-28_12.9213433,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9213433,75.5091,2020,Kharif,2020-09-28,0.0801,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TEKKARU_2020_Kharif_coconut_12.8569739_75.1757512,government_ogd,KOKKADA_TEKKARU_2020_Kharif_2020-08-18_12.8569739,coconut,4,Coconut,KOKKADA,Belthangady,TEKKARU,Dakshina Kannada,12.8569739,75.1757512,2020,Kharif,2020-08-18,0.2264,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9150083_75.5022328,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-09-30_12.9150083,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9150083,75.5022328,2020,Kharif,2020-09-30,0.1017,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_coconut_12.8951909_75.260902,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-22_12.8951909,coconut,4,Coconut,KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.8951909,75.260902,2020,Kharif,2020-08-22,0.0239,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_pepper_12.8632314_75.2629721,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-22_12.8632314,pepper,6,Pepper (Black),KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.8632314,75.2629721,2020,Kharif,2020-08-22,0.1303,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.8923883_75.2290817,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-08_12.8923883,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8923883,75.2290817,2020,Kharif,2020-09-08,0.1814,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_pepper_12.8925539_75.2289539,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-08_12.8925539,pepper,6,Pepper (Black),KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8925539,75.2289539,2020,Kharif,2020-09-08,0.172,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.8907646_75.2298212,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-09_12.8907646,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8907646,75.2298212,2020,Kharif,2020-09-09,0.1128,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_pepper_12.8907134_75.2298626,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-09_12.8907134,pepper,6,Pepper (Black),KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8907134,75.2298626,2020,Kharif,2020-09-09,0.1162,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.8905231_75.2292423,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-10_12.8905231,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8905231,75.2292423,2020,Kharif,2020-09-10,0.0473,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_pepper_12.8904306_75.2292091,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-10_12.8904306,pepper,6,Pepper (Black),KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8904306,75.2292091,2020,Kharif,2020-09-10,0.0454,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_pepper_12.9021234_75.2237047,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-16_12.9021234,pepper,6,Pepper (Black),KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.9021234,75.2237047,2020,Kharif,2020-09-16,0.1229,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_pepper_12.899185_75.2359317,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-17_12.899185,pepper,6,Pepper (Black),KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.899185,75.2359317,2020,Kharif,2020-09-17,0.1755,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.8991817_75.235955,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-17_12.8991817,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8991817,75.235955,2020,Kharif,2020-09-17,0.1742,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHIBAJE_2020_Kharif_pepper_12.8723652_75.4804771,government_ogd,KOKKADA_SHIBAJE_2020_Kharif_2020-10-08_12.8723652,pepper,6,Pepper (Black),KOKKADA,Belthangady,SHIBAJE,Dakshina Kannada,12.8723652,75.4804771,2020,Kharif,2020-10-08,0.2021,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.9032016_75.2229063,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-15_12.9032016,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.9032016,75.2229063,2020,Kharif,2020-09-15,0.1301,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_pepper_12.9032_75.2229106,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-15_12.9032,pepper,6,Pepper (Black),KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.9032,75.2229106,2020,Kharif,2020-09-15,0.13,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9247567_75.5109283,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-10-01_12.9247567,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9247567,75.5109283,2020,Kharif,2020-10-01,0.0747,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9041317_75.5052917,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-10-02_12.9041317,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9041317,75.5052917,2020,Kharif,2020-10-02,0.2405,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.95184_75.525445,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-10-05_12.95184,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.95184,75.525445,2020,Kharif,2020-10-05,0.074,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.8971379_75.2467793,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-19_12.8971379,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8971379,75.2467793,2020,Kharif,2020-09-19,0.1999,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.8983192_75.2369045,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-21_12.8983192,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8983192,75.2369045,2020,Kharif,2020-09-21,0.0454,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TEKKARU_2020_Kharif_coconut_12.8617093_75.1737541,government_ogd,KOKKADA_TEKKARU_2020_Kharif_2020-08-27_12.8617093,coconut,4,Coconut,KOKKADA,Belthangady,TEKKARU,Dakshina Kannada,12.8617093,75.1737541,2020,Kharif,2020-08-27,0.2055,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TEKKARU_2020_Kharif_pepper_12.8617056_75.1737899,government_ogd,KOKKADA_TEKKARU_2020_Kharif_2020-08-27_12.8617056,pepper,6,Pepper (Black),KOKKADA,Belthangady,TEKKARU,Dakshina Kannada,12.8617056,75.1737899,2020,Kharif,2020-08-27,0.2028,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHIBAJE_2020_Kharif_coconut_12.8744669_75.4830056,government_ogd,KOKKADA_SHIBAJE_2020_Kharif_2020-10-09_12.8744669,coconut,4,Coconut,KOKKADA,Belthangady,SHIBAJE,Dakshina Kannada,12.8744669,75.4830056,2020,Kharif,2020-10-09,0.0453,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9159867_75.5016283,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-10-06_12.9159867,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9159867,75.5016283,2020,Kharif,2020-10-06,0.1648,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TEKKARU_2020_Kharif_coconut_12.8520126_75.1773435,government_ogd,KOKKADA_TEKKARU_2020_Kharif_2020-08-28_12.8520126,coconut,4,Coconut,KOKKADA,Belthangady,TEKKARU,Dakshina Kannada,12.8520126,75.1773435,2020,Kharif,2020-08-28,0.0326,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TEKKARU_2020_Kharif_pepper_12.8523183_75.1772183,government_ogd,KOKKADA_TEKKARU_2020_Kharif_2020-08-28_12.8523183,pepper,6,Pepper (Black),KOKKADA,Belthangady,TEKKARU,Dakshina Kannada,12.8523183,75.1772183,2020,Kharif,2020-08-28,0.0602,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.8981111_75.2364526,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-22_12.8981111,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8981111,75.2364526,2020,Kharif,2020-09-22,0.098,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TEKKARU_2020_Kharif_coconut_12.8549744_75.1933972,government_ogd,KOKKADA_TEKKARU_2020_Kharif_2020-08-30_12.8549744,coconut,4,Coconut,KOKKADA,Belthangady,TEKKARU,Dakshina Kannada,12.8549744,75.1933972,2020,Kharif,2020-08-30,0.1001,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_PUDUVETTU_2020_Kharif_pepper_12.9654077_75.4206987,government_ogd,KOKKADA_PUDUVETTU_2020_Kharif_2020-10-06_12.9654077,pepper,6,Pepper (Black),KOKKADA,Belthangady,PUDUVETTU,Dakshina Kannada,12.9654077,75.4206987,2020,Kharif,2020-10-06,0.1649,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_coconut_12.8857303_75.2546351,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-23_12.8857303,coconut,4,Coconut,KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.8857303,75.2546351,2020,Kharif,2020-08-23,0.1929,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_pepper_12.8867803_75.2547305,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-23_12.8867803,pepper,6,Pepper (Black),KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.8867803,75.2547305,2020,Kharif,2020-08-23,0.2981,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_coconut_12.9002833_75.2347161,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-23_12.9002833,coconut,4,Coconut,KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.9002833,75.2347161,2020,Kharif,2020-09-23,0.0942,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_coconut_12.8669894_75.2601807,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-24_12.8669894,coconut,4,Coconut,KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.8669894,75.2601807,2020,Kharif,2020-08-24,0.027,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_pepper_12.8669493_75.2602279,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-24_12.8669493,pepper,6,Pepper (Black),KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.8669493,75.2602279,2020,Kharif,2020-08-24,0.0336,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_coconut_12.8728031_75.2600615,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-26_12.8728031,coconut,4,Coconut,KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.8728031,75.2600615,2020,Kharif,2020-08-26,0.1906,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_pepper_12.8727889_75.2602067,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-26_12.8727889,pepper,6,Pepper (Black),KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.8727889,75.2602067,2020,Kharif,2020-08-26,0.1924,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_TANNEERUPANTA_2020_Kharif_pepper_12.8850203_75.2365098,government_ogd,KOKKADA_TANNEERUPANTA_2020_Kharif_2020-09-23_12.8850203,pepper,6,Pepper (Black),KOKKADA,Belthangady,TANNEERUPANTA,Dakshina Kannada,12.8850203,75.2365098,2020,Kharif,2020-09-23,0.1796,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9396667_75.5171217,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-10-07_12.9396667,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9396667,75.5171217,2020,Kharif,2020-10-07,0.0768,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHIBAJE_2020_Kharif_coconut_12.8789217_75.4830467,government_ogd,KOKKADA_SHIBAJE_2020_Kharif_2020-10-10_12.8789217,coconut,4,Coconut,KOKKADA,Belthangady,SHIBAJE,Dakshina Kannada,12.8789217,75.4830467,2020,Kharif,2020-10-10,0.3139,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_PUDUVETTU_2020_Kharif_coconut_12.9782353_75.4229205,government_ogd,KOKKADA_PUDUVETTU_2020_Kharif_2020-10-07_12.9782353,coconut,4,Coconut,KOKKADA,Belthangady,PUDUVETTU,Dakshina Kannada,12.9782353,75.4229205,2020,Kharif,2020-10-07,0.1493,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_coconut_12.864316_75.2681133,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-27_12.864316,coconut,4,Coconut,KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.864316,75.2681133,2020,Kharif,2020-08-27,0.3294,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_pepper_12.8641638_75.2680349,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-27_12.8641638,pepper,6,Pepper (Black),KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.8641638,75.2680349,2020,Kharif,2020-08-27,0.3269,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_coconut_12.8734478_75.2616329,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-28_12.8734478,coconut,4,Coconut,KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.8734478,75.2616329,2020,Kharif,2020-08-28,0.2039,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_coconut_12.887091_75.2514203,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-29_12.887091,coconut,4,Coconut,KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.887091,75.2514203,2020,Kharif,2020-08-29,0.0759,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_pepper_12.8821816_75.2606367,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-29_12.8821816,pepper,6,Pepper (Black),KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.8821816,75.2606367,2020,Kharif,2020-08-29,0.2579,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_URUVALU_2020_Kharif_pepper_12.8736809_75.2541692,government_ogd,KOKKADA_URUVALU_2020_Kharif_2020-08-30_12.8736809,pepper,6,Pepper (Black),KOKKADA,Belthangady,URUVALU,Dakshina Kannada,12.8736809,75.2541692,2020,Kharif,2020-08-30,0.0604,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
gov_KOKKADA_SHISHILA_2020_Kharif_coconut_12.9150818_75.5072989,government_ogd,KOKKADA_SHISHILA_2020_Kharif_2020-10-08_12.9150818,coconut,4,Coconut,KOKKADA,Belthangady,SHISHILA,Dakshina Kannada,12.9150818,75.5072989,2020,Kharif,2020-10-08,0.0033,EXACT_SEASON,district_grid,sentinel2,True,True,FULL
